Customer_ID,Name,Age,Gender,Location,Join_Date,Total_Spent
3436,Victoria,51,Female,Albuquerque,2025-02-02,117.53
3437,Diana,45,Female,Chicago,2024-04-14,332.19
3438,Quinn,27,Male,Seattle,2023-09-16,560.03
3439,Tina,21,Female,Houston,2024-09-17,209.74
3440,Olivia,48,Female,Los Angeles,2025-03-31,141.36
3441,Isabella,26,Female,Colorado Springs,2023-12-20,458.01
3442,Tina,42,Female,Milwaukee,2025-03-06,361.58
3443,Julia,20,Female,Jacksonville,2024-07-19,633.92
3444,Isabella,33,Female,Long Beach,2025-01-04,288.21
3445,George,41,Male,Chicago,2024-11-18,239.0
3446,Bella,18,Female,Los Angeles,2025-03-30,622.02
3447,Sophia,18,Female,San Jose,2023-09-30,613.16
3448,Liam,42,Male,Dallas,2025-03-04,536.96
3449,Frank,43,Male,Las Vegas,2024-07-14,50.0
3450,Henry,37,Male,Houston,2024-03-16,184.0
3451,Grace,32,Female,Houston,2023-09-16,118.44
3452,Victor,24,Male,San Antonio,2024-01-07,468.18
3453,Maria,46,Female,Seattle,2023-09-14,839.2
3454,Marcus,40,Male,Virginia Beach,2025-06-27,191.15
3455,Benjamin,34,Male,El Paso,2024-08-25,305.12
3456,Zoe,21,Female,Boston,2025-08-07,488.06
3457,Kevin,47,Male,Atlanta,2024-09-14,370.24
3458,Bella,35,Female,Sacramento,2024-02-16,521.51
3459,Alexander,20,Male,Oklahoma City,2025-02-15,837.24
3460,Emma,22,Female,Houston,2024-01-01,942.87
3461,Ethan,36,Male,Fort Worth,2024-05-01,239.2
3462,Katherine,35,Female,San Jose,2025-03-07,1126.99
3463,Robert,30,Male,Philadelphia,2025-05-08,329.92
3464,Liam,45,Male,Baltimore,2024-04-13,79.65
3465,Christopher,30,Male,Seattle,2023-11-13,426.22
3466,Rachel,41,Female,Fort Worth,2024-05-10,459.4
3467,Katherine,41,Female,Las Vegas,2025-05-26,539.11
3468,Liam,32,Male,New York,2025-02-08,391.93
3469,Thomas,26,Male,Seattle,2025-05-29,591.64
3470,Nina,28,Female,Detroit,2024-05-23,266.14
3471,Henry,38,Male,El Paso,2025-07-26,50.0
3472,Hannah,18,Female,Mesa,2024-08-11,962.58
3473,Frank,39,Male,Mesa,2024-08-12,654.63
3474,Hannah,21,Female,Philadelphia,2025-06-20,308.22
3475,Henry,31,Male,Philadelphia,2024-08-28,102.71
3476,Liam,33,Male,Philadelphia,2025-03-22,404.19
3477,Liam,33,Male,Boston,2025-01-27,805.36
3478,Penny,49,Female,Los Angeles,2023-10-11,752.97
3479,Kevin,32,Male,New York,2024-10-28,1023.47
3480,Nathan,18,Male,Nashville,2025-04-07,115.93
3481,Hannah,37,Female,Philadelphia,2024-09-16,984.98
3482,Patrick,41,Male,Washington DC,2024-04-05,449.65
3483,Zoe,60,Female,Fort Worth,2023-10-12,392.94
3484,Isaac,18,Male,Washington DC,2024-12-10,389.4
3485,David,38,Male,Portland,2024-03-26,69.89
3486,Samuel,39,Male,Jacksonville,2024-10-28,297.79
3487,Robert,31,Male,Dallas,2024-06-21,88.65
3488,Olivia,31,Female,Boston,2024-12-31,1026.27
3489,Emma,24,Female,Charlotte,2024-04-27,474.35
3490,Marcus,18,Male,Seattle,2023-09-14,124.15
3491,Marcus,18,Male,Jacksonville,2025-05-11,744.53
3492,Samuel,39,Male,Indianapolis,2024-04-28,109.71
3493,Grace,19,Female,Indianapolis,2025-08-13,310.61
3494,Frank,29,Male,Tucson,2024-03-02,665.97
3495,Alice,25,Female,Atlanta,2025-07-31,367.74
3496,Bella,46,Female,Detroit,2025-07-07,643.42
3497,Victoria,20,Female,Sacramento,2023-10-08,1545.57
3498,Grace,34,Female,Austin,2024-11-23,605.17
3499,Christopher,48,Male,Atlanta,2024-05-06,2026.77
3500,Charlotte,35,Female,San Jose,2025-03-22,73.68
3501,Maria,39,Female,Mesa,2024-12-23,393.83
3502,Nathan,21,Male,Louisville,2025-07-11,275.87
3503,Alice,39,Female,Denver,2023-11-27,1242.78
3504,Nathan,37,Male,El Paso,2024-11-01,144.08
3505,Katherine,30,Female,Kansas City,2025-03-08,186.5
3506,Robert,31,Male,Philadelphia,2023-09-09,346.04
3507,Katherine,30,Female,Columbus,2023-10-03,432.79
3508,Quinn,18,Male,Columbus,2025-03-06,192.9
3509,Hannah,23,Female,Indianapolis,2024-05-08,1199.28
3510,Christopher,42,Male,San Diego,2024-05-20,1446.29
3511,Luna,38,Female,Jacksonville,2024-10-02,315.38
3512,Isabella,39,Female,Dallas,2024-10-30,231.89
3513,Hannah,19,Female,Atlanta,2024-12-23,903.16
3514,Victor,37,Male,Nashville,2025-07-08,340.02
3515,Olivia,44,Female,Portland,2024-05-12,274.34
3516,Wendy,30,Female,Atlanta,2025-02-22,74.34
3517,Christopher,26,Male,Boston,2024-10-07,163.29
3518,George,36,Male,Detroit,2024-09-05,384.72
3519,Alexander,37,Male,Austin,2024-05-31,247.22
3520,Emma,36,Female,Albuquerque,2024-12-01,373.14
3521,William,46,Male,El Paso,2024-02-13,852.86
3522,Victoria,18,Female,San Antonio,2023-11-05,413.52
3523,Liam,31,Male,Detroit,2025-02-02,451.44
3524,Thomas,19,Male,Austin,2024-08-13,411.62
3525,Hannah,18,Female,Long Beach,2024-05-23,198.42
3526,Liam,44,Male,Los Angeles,2024-09-28,505.05
3527,Grace,41,Female,Virginia Beach,2024-02-22,176.32
3528,Hannah,21,Female,Atlanta,2024-02-21,847.51
3529,Olivia,49,Female,Louisville,2024-07-06,424.76
3530,Diana,21,Female,Albuquerque,2025-08-12,247.55
3531,Patrick,30,Male,Indianapolis,2024-03-10,431.14
3532,Bella,43,Female,Colorado Springs,2025-06-14,807.28
3533,William,52,Male,Albuquerque,2024-08-08,596.7
3534,Zoe,25,Female,Oklahoma City,2023-11-12,301.09
3535,Thomas,47,Male,Chicago,2025-04-29,385.78
3536,Oliver,47,Male,Fresno,2024-07-10,717.4
3537,George,39,Male,Las Vegas,2025-06-01,100.32
3538,Fiona,18,Female,Seattle,2024-07-05,137.4
3539,Olivia,56,Female,Oklahoma City,2023-10-18,379.92
3540,Penny,37,Female,Los Angeles,2024-12-25,619.62
3541,Kevin,41,Male,Fresno,2025-04-24,485.65
3542,Kevin,43,Male,Washington DC,2024-04-04,186.49
3543,Rachel,18,Female,Sacramento,2024-04-24,263.63
3544,Marcus,18,Male,Mesa,2023-10-01,197.33
3545,Isaac,23,Male,Dallas,2024-09-14,527.51
3546,Wendy,33,Female,El Paso,2025-05-27,310.78
3547,David,31,Male,Philadelphia,2025-04-28,465.39
3548,Thomas,47,Male,San Jose,2025-01-16,403.36
3549,Alice,59,Female,Milwaukee,2025-06-22,497.93
3550,Diana,34,Female,Austin,2024-11-23,389.07
3551,Hannah,38,Female,New York,2025-03-17,1133.34
3552,Wendy,38,Female,San Jose,2024-08-20,50.0
3553,Marcus,54,Male,Jacksonville,2023-11-11,320.91
3554,Thomas,32,Male,Washington DC,2024-01-08,146.25
3555,Frank,21,Male,Jacksonville,2023-11-24,710.61
3556,Patrick,32,Male,Columbus,2025-03-14,726.2
3557,Fiona,49,Female,Philadelphia,2023-09-03,541.55
3558,Patrick,18,Male,San Jose,2024-09-22,567.07
3559,Zoe,46,Female,Kansas City,2024-05-10,168.7
3560,Bella,18,Female,New York,2025-03-24,173.27
3561,Isabella,32,Female,Austin,2024-09-21,998.33
3562,Alice,49,Female,San Antonio,2024-11-04,596.58
3563,Isabella,23,Female,Kansas City,2023-10-17,185.75
3564,Zoe,18,Female,Oklahoma City,2024-03-28,59.56
3565,Nathan,24,Male,Albuquerque,2025-08-14,514.41
3566,Wendy,18,Female,Portland,2025-01-21,222.11
3567,Hannah,24,Female,San Francisco,2024-09-02,50.0
3568,George,29,Male,Portland,2025-02-27,257.16
3569,Isaac,18,Male,Boston,2025-04-07,73.58
3570,Isaac,70,Male,Oklahoma City,2023-10-07,572.53
3571,Victor,24,Male,Denver,2025-07-25,473.86
3572,Zoe,34,Female,Louisville,2024-11-26,139.82
3573,Rachel,32,Female,Oklahoma City,2024-07-08,285.55
3574,Maria,38,Female,Phoenix,2024-12-24,1281.18
3575,Alice,39,Female,Tucson,2024-04-22,152.02
3576,Wendy,18,Female,Atlanta,2025-05-17,537.87
3577,Benjamin,27,Male,Charlotte,2025-03-07,217.67
3578,Rachel,20,Female,Jacksonville,2024-11-24,610.6
3579,Patrick,64,Male,Nashville,2023-12-26,799.69
3580,Bella,25,Female,El Paso,2025-07-21,1402.46
3581,Katherine,21,Female,New York,2024-06-26,191.14
3582,Sophia,55,Female,Colorado Springs,2025-06-10,440.72
3583,Diana,36,Female,Phoenix,2023-09-24,375.57
3584,Victoria,46,Female,Charlotte,2023-11-13,158.69
3585,Isaac,58,Male,Tucson,2023-12-04,677.62
3586,Marcus,18,Male,Chicago,2023-12-13,369.61
3587,Nathan,28,Male,Washington DC,2024-04-06,116.45
3588,Fiona,26,Female,Philadelphia,2025-01-14,975.42
3589,William,18,Male,Portland,2024-04-23,164.65
3590,Victoria,24,Female,Jacksonville,2025-07-02,579.03
3591,Fiona,37,Female,San Jose,2025-05-30,357.84
3592,Samuel,55,Male,Washington DC,2025-04-24,1205.29
3593,Charlotte,27,Female,Albuquerque,2024-02-14,381.82
3594,Christopher,20,Male,Indianapolis,2024-11-21,344.31
3595,Emma,20,Female,Jacksonville,2024-09-20,485.76
3596,Kevin,30,Male,Oklahoma City,2023-11-14,651.54
3597,Zoe,34,Female,Sacramento,2024-03-23,103.33
3598,George,38,Male,Milwaukee,2024-09-07,1501.9
3599,Frank,40,Male,Detroit,2024-08-16,294.98
3600,Zoe,31,Female,San Antonio,2023-12-16,182.99
3601,Victoria,24,Female,Oklahoma City,2025-07-03,146.15
3602,Alexander,42,Male,Austin,2023-12-05,445.81
3603,Victor,26,Male,Dallas,2024-12-08,791.62
3604,Olivia,29,Female,Fresno,2025-01-22,641.66
3605,Charlotte,21,Female,Milwaukee,2024-10-30,1591.25
3606,Alexander,30,Male,Tucson,2025-04-21,419.5
3607,Victoria,40,Female,Oklahoma City,2024-09-30,230.0
3608,Fiona,22,Female,Houston,2025-04-09,261.68
3609,Thomas,34,Male,Louisville,2023-09-04,177.24
3610,Quinn,33,Male,San Diego,2023-09-17,855.47
3611,Rachel,40,Female,Baltimore,2024-11-25,339.55
3612,Katherine,31,Female,Nashville,2024-10-09,273.42
3613,Isabella,46,Female,El Paso,2024-12-02,707.59
3614,Maria,54,Female,Nashville,2025-02-25,65.03
3615,Henry,45,Male,Jacksonville,2024-06-14,932.23
3616,Fiona,19,Female,Long Beach,2024-11-24,80.71
3617,Charlotte,26,Female,Philadelphia,2024-08-13,1067.47
3618,James,27,Male,New York,2024-11-15,395.82
3619,William,48,Male,Atlanta,2024-03-13,590.14
3620,Quinn,37,Male,Fort Worth,2025-07-14,398.15
3621,Katherine,28,Female,Virginia Beach,2024-08-02,365.56
3622,Hannah,29,Female,Louisville,2025-03-25,345.37
3623,David,22,Male,Milwaukee,2024-12-27,328.61
3624,Samuel,36,Male,Chicago,2024-03-19,245.72
3625,Henry,51,Male,Tucson,2023-10-07,550.35
3626,Hannah,26,Female,Nashville,2023-09-27,1287.73
3627,David,19,Male,Colorado Springs,2024-07-01,856.48
3628,Zoe,39,Female,Nashville,2024-08-02,208.47
3629,Quinn,31,Male,Louisville,2024-01-11,245.44
3630,William,39,Male,Denver,2024-10-31,111.07
3631,Benjamin,34,Male,Long Beach,2024-03-30,414.67
3632,Robert,48,Male,Jacksonville,2025-01-21,832.18
3633,Samuel,27,Male,Detroit,2025-02-01,279.12
3634,Emma,31,Female,Los Angeles,2025-05-05,352.88
3635,Grace,44,Female,Boston,2025-07-27,60.74
3636,Thomas,33,Male,Chicago,2023-11-18,663.65
3637,Rachel,43,Female,San Diego,2024-05-11,802.12
3638,Alice,52,Female,Chicago,2024-09-28,1151.09
3639,Maria,38,Female,Oklahoma City,2024-04-04,460.94
3640,Patrick,40,Male,Jacksonville,2024-07-20,558.44
3641,Frank,34,Male,Long Beach,2024-02-26,208.21
3642,George,32,Male,Dallas,2024-02-12,1004.74
3643,James,28,Male,Tucson,2023-10-24,445.71
3644,Fiona,31,Female,Seattle,2024-03-14,537.32
3645,Alice,21,Female,Milwaukee,2024-05-21,472.55
3646,Sophia,34,Female,San Francisco,2024-11-06,478.24
3647,Luna,41,Female,Mesa,2024-02-12,196.14
3648,Hannah,26,Female,Chicago,2025-05-08,403.09
3649,Ethan,18,Male,Boston,2023-12-09,167.87
3650,Bella,47,Female,Chicago,2024-04-10,380.42
3651,James,44,Male,Colorado Springs,2024-10-10,312.55
3652,Tina,18,Female,San Antonio,2024-03-30,549.11
3653,Charlotte,35,Female,Fresno,2025-02-22,353.73
3654,Frank,48,Male,El Paso,2024-08-13,125.87
3655,Tina,47,Female,Washington DC,2024-08-25,584.66
3656,Fiona,18,Female,Oklahoma City,2024-08-13,734.13
3657,Benjamin,58,Male,Jacksonville,2024-03-27,872.53
3658,Quinn,40,Male,Philadelphia,2023-08-31,1411.3
3659,Fiona,37,Female,San Diego,2025-07-05,158.21
3660,Marcus,33,Male,Mesa,2024-08-18,204.88
3661,Quinn,49,Male,Washington DC,2025-07-21,175.0
3662,Sophia,49,Female,Fresno,2024-01-19,262.11
3663,Maria,44,Female,San Francisco,2024-04-28,1689.67
3664,David,23,Male,Nashville,2023-09-20,1103.46
3665,Olivia,39,Female,Albuquerque,2024-08-10,992.64
3666,Nathan,27,Male,Louisville,2025-05-20,122.79
3667,Robert,36,Male,Jacksonville,2024-12-05,53.74
3668,Robert,56,Male,Fresno,2024-07-23,583.04
3669,Wendy,18,Female,Chicago,2024-09-10,766.95
3670,Rachel,34,Female,Oklahoma City,2025-04-25,1808.29
3671,Liam,24,Male,Denver,2024-06-25,97.69
3672,Robert,19,Male,New York,2025-05-21,571.58
3673,Emma,18,Female,Columbus,2025-01-27,286.76
3674,Benjamin,48,Male,Las Vegas,2025-02-23,50.0
3675,Wendy,50,Female,Dallas,2024-05-08,212.11
3676,Robert,32,Male,Seattle,2024-06-02,958.14
3677,Hannah,24,Female,Colorado Springs,2024-10-04,592.04
3678,Tina,31,Female,Boston,2024-01-04,82.14
3679,George,51,Male,Charlotte,2024-09-22,1141.95
3680,Oliver,35,Male,Los Angeles,2023-10-07,442.18
3681,Victor,32,Male,Charlotte,2024-08-17,217.72
3682,Ethan,26,Male,Virginia Beach,2025-02-23,223.99
3683,Samuel,51,Male,Colorado Springs,2024-03-06,96.11
3684,Hannah,32,Female,Atlanta,2025-08-07,429.98
3685,Emma,40,Female,Colorado Springs,2024-12-24,513.27
3686,William,44,Male,Long Beach,2023-11-09,959.13
3687,Charlotte,30,Female,Albuquerque,2025-07-27,50.0
3688,Nina,25,Female,New York,2024-05-28,850.02
3689,William,38,Male,El Paso,2025-03-18,370.08
3690,Victor,20,Male,Detroit,2024-04-18,1291.81
3691,Grace,57,Female,San Jose,2025-07-01,395.81
3692,Hannah,30,Female,Tucson,2025-02-16,593.01
3693,Nathan,32,Male,Long Beach,2024-01-07,678.88
3694,Kevin,27,Male,Portland,2024-08-21,788.55
3695,Quinn,30,Male,Oklahoma City,2024-08-14,211.89
3696,Christopher,28,Male,Mesa,2023-09-17,695.68
3697,Frank,35,Male,Tucson,2023-11-23,751.4
3698,Nina,18,Female,Detroit,2024-04-14,253.38
3699,Frank,36,Male,Columbus,2024-07-26,432.36
3700,Luna,60,Female,Nashville,2024-07-14,366.03
3701,Thomas,40,Male,Denver,2024-10-31,386.46
3702,Victor,53,Male,Baltimore,2024-08-25,825.76
3703,Zoe,44,Female,Milwaukee,2024-04-10,226.53
3704,Benjamin,45,Male,San Jose,2024-11-05,233.06
3705,Sophia,19,Female,Atlanta,2023-12-11,847.9
3706,Kevin,18,Male,Virginia Beach,2025-08-08,877.07
3707,Alice,35,Female,Mesa,2025-02-05,576.43
3708,Fiona,18,Female,Las Vegas,2024-03-20,137.19
3709,Benjamin,48,Male,Denver,2024-04-16,50.0
3710,Nina,21,Female,Tucson,2025-04-11,320.27
3711,Patrick,34,Male,Portland,2024-09-07,390.18
3712,Maria,54,Female,Dallas,2025-01-14,955.83
3713,Charlotte,37,Female,Colorado Springs,2024-03-21,750.46
3714,Henry,39,Male,San Antonio,2025-04-02,354.21
3715,Diana,31,Female,Columbus,2024-05-10,510.07
3716,Nathan,23,Male,San Diego,2024-12-19,151.83
3717,Olivia,24,Female,Denver,2025-07-31,183.08
3718,Liam,38,Male,Austin,2024-10-14,1033.79
3719,Diana,18,Female,Kansas City,2025-03-19,75.17
3720,Emma,49,Female,Detroit,2025-01-26,889.7
3721,Nathan,43,Male,Las Vegas,2024-12-29,1333.12
3722,Rachel,60,Female,Seattle,2023-09-03,191.05
3723,Victor,58,Male,Nashville,2024-07-26,513.5
3724,Tina,45,Female,San Antonio,2025-07-21,441.26
3725,Wendy,33,Female,Boston,2025-03-09,212.27
3726,Katherine,40,Female,Long Beach,2025-03-04,455.67
3727,Maria,24,Female,Oklahoma City,2024-10-10,513.72
3728,Oliver,31,Male,Oklahoma City,2025-01-23,696.58
3729,Julia,32,Female,Milwaukee,2024-10-14,341.33
3730,Samuel,55,Male,Baltimore,2023-12-17,509.11
3731,Kevin,44,Male,Jacksonville,2024-11-16,405.15
3732,Diana,34,Female,Denver,2024-11-10,1353.68
3733,Alexander,34,Male,Long Beach,2025-04-20,772.04
3734,William,47,Male,Milwaukee,2023-12-01,935.51
3735,Victoria,34,Female,Jacksonville,2024-12-24,102.21
3736,Zoe,32,Female,San Antonio,2023-09-07,505.34
3737,Charlotte,29,Female,Atlanta,2025-07-08,681.65
3738,Victoria,26,Female,Las Vegas,2023-11-03,241.94
3739,Emma,28,Female,Las Vegas,2023-08-28,399.42
3740,Marcus,22,Male,Los Angeles,2024-03-31,774.36
3741,Sophia,52,Female,Charlotte,2023-12-03,515.83
3742,Isaac,33,Male,Virginia Beach,2024-12-31,263.87
3743,Sophia,25,Female,Fresno,2024-06-09,1402.81
3744,Frank,38,Male,Colorado Springs,2025-03-03,171.3
3745,Olivia,49,Female,Las Vegas,2025-06-17,288.88
3746,Benjamin,35,Male,Boston,2025-05-14,577.71
3747,Sophia,33,Female,San Francisco,2025-02-02,620.92
3748,Kevin,52,Male,Mesa,2023-09-29,146.43
3749,Tina,29,Female,Albuquerque,2023-11-23,1352.24
3750,Zoe,62,Female,Philadelphia,2024-01-13,680.69
3751,Bella,38,Female,Los Angeles,2024-04-08,361.0
3752,Rachel,29,Female,Portland,2024-12-11,375.96
3753,Nina,49,Female,Fresno,2024-09-02,332.08
3754,Marcus,27,Male,Austin,2024-03-31,278.93
3755,Hannah,22,Female,Nashville,2023-12-19,965.34
3756,Patrick,23,Male,Jacksonville,2025-06-11,142.53
3757,Isabella,36,Female,Fort Worth,2024-04-21,1137.97
3758,Victor,19,Male,Dallas,2024-04-29,460.87
3759,Samuel,32,Male,Phoenix,2025-03-01,110.78
3760,Benjamin,31,Male,Columbus,2025-01-22,192.8
3761,Olivia,42,Female,Milwaukee,2024-11-27,648.38
3762,Hannah,46,Female,San Francisco,2025-01-02,1301.02
3763,Zoe,29,Female,Colorado Springs,2024-11-02,566.46
3764,Grace,20,Female,San Francisco,2024-01-02,281.83
3765,Liam,18,Male,Milwaukee,2024-02-11,843.35
3766,Katherine,36,Female,San Diego,2024-09-25,620.86
3767,Rachel,39,Female,El Paso,2024-01-26,843.47
3768,Kevin,30,Male,San Francisco,2025-07-26,260.78
3769,Hannah,38,Female,Phoenix,2024-03-19,530.8
3770,Alexander,58,Male,Chicago,2024-03-13,156.2
3771,Zoe,30,Female,Las Vegas,2024-01-13,636.11
3772,Luna,51,Female,Albuquerque,2025-01-11,603.45
3773,Charlotte,33,Female,Phoenix,2024-04-02,370.83
3774,Emma,46,Female,Indianapolis,2024-04-25,396.32
3775,Maria,18,Female,San Diego,2025-06-27,667.39
3776,Rachel,31,Female,Long Beach,2025-03-18,63.43
3777,Benjamin,44,Male,Baltimore,2024-03-01,215.06
3778,Isabella,24,Female,Houston,2023-11-12,50.0
3779,Samuel,21,Male,Oklahoma City,2024-12-21,687.99
3780,Christopher,24,Male,Nashville,2024-05-18,250.06
3781,Diana,37,Female,Fresno,2025-07-31,76.84
3782,Tina,20,Female,Baltimore,2025-04-04,327.48
3783,Fiona,29,Female,San Diego,2025-07-12,417.97
3784,George,36,Male,San Jose,2025-03-25,209.03
3785,Quinn,56,Male,Atlanta,2024-03-14,2048.06
3786,Henry,50,Male,Austin,2024-03-12,872.18
3787,Bella,29,Female,Las Vegas,2025-01-18,489.76
3788,Wendy,39,Female,El Paso,2024-04-24,171.86
3789,James,47,Male,San Francisco,2024-07-03,962.89
3790,Isabella,23,Female,Columbus,2024-02-18,234.34
3791,Quinn,18,Male,San Antonio,2024-07-30,147.53
3792,William,49,Male,Phoenix,2024-01-09,1890.54
3793,Hannah,24,Female,Tucson,2024-09-11,471.48
3794,Patrick,31,Male,Indianapolis,2025-06-27,665.3
3795,William,31,Male,Denver,2025-01-04,885.92
3796,Grace,21,Female,El Paso,2023-11-23,370.29
3797,Grace,55,Female,Indianapolis,2024-11-07,485.06
3798,Olivia,45,Female,Seattle,2024-10-16,1476.04
3799,Rachel,30,Female,Chicago,2024-02-08,317.58
3800,Isaac,42,Male,San Jose,2024-12-16,318.27
3801,Luna,27,Female,Denver,2024-09-06,385.43
3802,Benjamin,18,Male,Charlotte,2024-11-23,127.39
3803,Bella,28,Female,Mesa,2023-09-22,311.31
3804,Bella,18,Female,Denver,2024-06-12,1076.16
3805,Thomas,36,Male,Austin,2025-01-20,336.68
3806,Olivia,42,Female,Washington DC,2023-10-27,579.38
3807,Isabella,25,Female,Baltimore,2025-02-28,387.55
3808,Zoe,20,Female,Denver,2023-08-18,481.98
3809,James,29,Male,Dallas,2024-09-20,345.73
3810,James,18,Male,Colorado Springs,2025-06-24,50.0
3811,Samuel,43,Male,Portland,2024-06-07,711.36
3812,Quinn,36,Male,Charlotte,2025-06-28,341.71
3813,Benjamin,25,Male,Columbus,2025-05-18,285.35
3814,Penny,42,Female,Washington DC,2024-07-29,104.2
3815,James,18,Male,Atlanta,2024-01-07,117.81
3816,Alexander,39,Male,Indianapolis,2025-07-19,258.37
3817,Bella,18,Female,Fresno,2024-04-05,356.95
3818,Luna,28,Female,Oklahoma City,2024-11-29,645.98
3819,Isabella,51,Female,Virginia Beach,2025-06-08,1401.98
3820,Kevin,35,Male,Detroit,2023-10-19,601.43
3821,Victoria,58,Female,San Jose,2024-10-07,1078.62
3822,Penny,18,Female,Fresno,2024-09-09,824.33
3823,Victor,34,Male,Sacramento,2025-01-24,341.84
3824,Bella,28,Female,Portland,2025-06-29,654.71
3825,Julia,45,Female,Austin,2025-06-12,212.45
3826,Luna,24,Female,Albuquerque,2023-12-20,304.86
3827,Liam,20,Male,Albuquerque,2025-05-20,325.72
3828,Charlotte,52,Female,New York,2023-12-21,307.82
3829,Wendy,52,Female,Phoenix,2025-06-17,405.04
3830,William,18,Male,Charlotte,2025-08-12,183.56
3831,Thomas,18,Male,Columbus,2024-05-31,213.92
3832,Oliver,41,Male,San Jose,2024-08-11,978.63
3833,Robert,43,Male,Colorado Springs,2025-06-29,93.95
3834,Henry,34,Male,Fort Worth,2025-07-18,137.69
3835,Alice,44,Female,Tucson,2025-06-21,532.24
3836,Hannah,44,Female,Mesa,2025-05-16,189.58
3837,Tina,42,Female,New York,2023-08-21,443.01
3838,Luna,26,Female,Charlotte,2024-10-03,77.61
3839,Marcus,22,Male,Nashville,2023-11-01,151.76
3840,Wendy,30,Female,Chicago,2025-08-02,421.37
3841,Diana,26,Female,San Antonio,2024-03-10,390.08
3842,William,30,Male,Fresno,2025-08-07,399.49
3843,Ethan,18,Male,Seattle,2024-09-15,264.12
3844,Nina,23,Female,Long Beach,2024-08-10,415.65
3845,Maria,52,Female,Philadelphia,2025-07-01,241.1
3846,David,24,Male,Baltimore,2025-04-28,164.54
3847,Olivia,26,Female,Sacramento,2024-07-22,607.7
3848,Patrick,36,Male,San Francisco,2024-01-02,970.04
3849,Quinn,40,Male,Jacksonville,2023-11-05,228.54
3850,Victoria,24,Female,San Francisco,2023-12-11,852.55
3851,Oliver,24,Male,Milwaukee,2024-07-15,622.77
3852,Liam,23,Male,Chicago,2024-02-19,1273.13
3853,Rachel,29,Female,Seattle,2023-12-29,326.18
3854,Nina,21,Female,Seattle,2025-02-03,50.0
3855,Frank,36,Male,Fort Worth,2025-03-15,448.53
3856,Ethan,50,Male,Dallas,2024-10-03,189.62
3857,Luna,22,Female,Washington DC,2025-02-18,112.16
3858,David,18,Male,Columbus,2023-12-21,475.62
3859,Oliver,51,Male,San Francisco,2025-05-01,473.17
3860,Penny,43,Female,Atlanta,2025-05-31,172.56
3861,Isabella,22,Female,Milwaukee,2025-04-10,218.51
3862,George,18,Male,Long Beach,2024-08-25,193.12
3863,David,39,Male,Boston,2023-10-17,383.76
3864,Tina,33,Female,Phoenix,2024-12-16,83.47
3865,Marcus,26,Male,Albuquerque,2023-12-28,192.5
3866,Henry,46,Male,Baltimore,2023-11-25,869.5
3867,Frank,46,Male,Albuquerque,2024-04-07,904.13
3868,Marcus,28,Male,San Antonio,2024-02-12,268.31
3869,Maria,39,Female,Atlanta,2024-02-21,279.36
3870,Nathan,43,Male,Colorado Springs,2024-02-03,851.33
3871,Julia,47,Female,Washington DC,2025-02-15,109.52
3872,Olivia,21,Female,New York,2025-07-12,572.83
3873,Penny,27,Female,Louisville,2024-03-22,805.86
3874,Henry,32,Male,Baltimore,2025-01-24,556.41
3875,Victoria,53,Female,Fort Worth,2023-08-23,537.8
3876,Penny,24,Female,Virginia Beach,2024-12-04,174.41
3877,Hannah,38,Female,New York,2025-01-02,112.95
3878,Quinn,41,Male,Las Vegas,2023-09-29,158.09
3879,Rachel,26,Female,Seattle,2023-11-09,938.95
3880,Julia,51,Female,Jacksonville,2024-03-26,375.86
3881,William,36,Male,Fresno,2024-06-06,434.37
3882,Isabella,18,Female,Fresno,2024-08-16,837.8
3883,Samuel,39,Male,Washington DC,2025-05-30,428.1
3884,Quinn,32,Male,Long Beach,2025-01-10,422.36
3885,Patrick,30,Male,El Paso,2024-03-29,417.91
3886,Robert,30,Male,Kansas City,2023-11-08,445.24
3887,Katherine,67,Female,Washington DC,2025-06-14,687.01
3888,Tina,22,Female,Baltimore,2024-03-17,1211.8
3889,Henry,27,Male,Jacksonville,2024-11-06,568.11
3890,Julia,42,Female,New York,2024-01-22,1576.22
3891,Victor,43,Male,Fresno,2023-11-20,202.15
3892,Isabella,36,Female,Tucson,2023-12-04,818.27
3893,Kevin,26,Male,Jacksonville,2025-02-11,612.87
3894,Ethan,54,Male,Louisville,2024-10-30,122.07
3895,Zoe,19,Female,Washington DC,2024-06-13,634.9
3896,George,48,Male,Baltimore,2024-09-19,1201.65
3897,William,34,Male,Long Beach,2024-07-24,1128.94
3898,Liam,37,Male,Fort Worth,2024-09-10,776.48
3899,George,32,Male,Charlotte,2024-12-12,679.71
3900,Nathan,24,Male,Washington DC,2024-01-21,822.55
3901,Katherine,22,Female,Washington DC,2024-02-11,831.15
3902,Victor,31,Male,Sacramento,2025-02-16,398.52
3903,Isabella,66,Female,San Antonio,2025-05-14,988.06
3904,Zoe,37,Female,Washington DC,2023-10-13,519.82
3905,Sophia,25,Female,Columbus,2024-07-06,440.85
3906,Olivia,32,Female,San Jose,2025-01-10,105.37
3907,Victor,31,Male,Austin,2023-10-11,284.5
3908,Marcus,24,Male,Oklahoma City,2024-09-30,175.59
3909,Kevin,26,Male,Austin,2023-09-29,1097.2
3910,Sophia,25,Female,Austin,2024-09-18,1064.05
3911,Victor,18,Male,Sacramento,2024-08-18,578.2
